#:x t E B
10 1.9 0.858542435757 -0.719143575051
11 1.9 0.529055179712 -0.356997586009
12 1.9 0.112007063472 0.120971153715
13 1.9 -0.425492864861 0.661261773089
14 1.9 -0.883312540499 0.986149914043
15 1.9 -1.00455976072 0.942066898483
16 1.9 -0.802740446369 0.662329131131
17 1.9 -0.490637246957 0.364913718096
18 1.9 -0.240389017246 0.163719708717
19 1.9 -0.0973989047489 0.0614296888273
20 1.9 -0.033378314737 0.0196618232584
21 1.9 -0.00984266958921 0.00545153645953
22 1.9 -0.00253168010278 0.00132562664512
23 1.9 -0.000574325028488 0.000285583174998
24 1.9 -0.000115971817653 5.4971937055e-05
25 1.9 -2.10072305941e-05 9.52326831258e-06
26 1.9 -3.43638978811e-06 1.49408780074e-06
27 1.9 -5.1058436008e-07 2.13439432695e-07
28 1.9 -6.92579772494e-08 2.78974041199e-08
29 1.9 -8.61512951723e-09 3.35037503018e-09
30 1.9 -9.86700542126e-10 3.7112410835e-10
31 1.9 -1.04425124507e-10 3.8048044916e-11
32 1.9 -1.02455310371e-11 3.6214622739e-12
33 1.9 -9.34669661687e-13 3.20925445902e-13
34 1.9 -7.94965759591e-14 2.65471606632e-14
35 1.9 -6.31946199871e-15 2.05475065114e-15
36 1.9 -4.70589619504e-16 1.49135113098e-16
37 1.9 -3.28964207323e-17 1.01709500042e-17
38 1.9 -2.16294451441e-18 6.53012375207e-19
39 1.9 -1.34004369626e-19 3.95384923724e-20
40 1.9 -7.83613791632e-21 2.26134575796e-21
41 1.9 -4.3319056465e-22 1.22355987022e-22
42 1.9 -2.26720203925e-23 6.27214773258e-24
43 1.9 -1.12495865678e-24 3.0501664525e-25
44 1.9 -5.29886201293e-26 1.40895053911e-26
45 1.9 -2.3722470428e-27 6.18941950008e-28
46 1.9 -1.01057771549e-28 2.58865371215e-29
47 1.9 -4.10095884647e-30 1.03187953114e-30
48 1.9 -1.58691659508e-31 3.92436629945e-32
49 1.9 -5.85442439165e-33 1.47459922564e-33

0 1.95 0.097908447191 0.13098341379
1 1.95 -0.398235398541 0.591322392178
2 1.95 -0.78788158677 0.911091799545
3 1.95 -0.994311172191 0.996697355657
4 1.95 -0.930069632289 0.832606444327
5 1.95 -0.662753480855 0.475716758199
6 1.95 -0.200829550436 -0.0346486425384
7 1.95 0.29867964657 -0.489905719146
8 1.95 0.702110509128 -0.855088961338
9 1.95 0.98584200487 -1.02212865338
10 1.95 0.970693822261 -0.867028513128
11 1.95 0.701516930543 -0.548982305969
12 1.95 0.338190415803 -0.135235460839
13 1.95 -0.152777319385 0.405540534896
14 1.95 -0.690651385275 0.870919193832
15 1.95 -0.991968186514 1.00371948673
16 1.95 -0.927201007861 0.811945184849
17 1.95 -0.643064920945 0.503164850864
18 1.95 -0.351533067036 0.250458460494
19 1.95 -0.157183185867 0.103300803341
20 1.95 -0.058989060647 0.0361024446732
21 1.95 -0.0189408296298 0.0108750802142
22 1.95 -0.00528171301045 0.00286178094937
23 1.95 -0.00129451644987 0.000665115989124
24 1.95 -0.000281632570568 0.000137771426766
25 1.95 -5.48397757755e-05 2.56303732785e-05
26 1.95 -9.62520023135e-06 4.31065627319e-06
27 1.95 -1.53204363492e-06 6.59183715827e-07
28 1.95 -2.22326164821e-07 9.21131431545e-08
29 1.95 -2.95532818245e-08 1.18145274428e-08
30 1.95 -3.61350176935e-09 1.39640206855e-09
31 1.95 -4.07925497595e-10 1.52633152017e-10
32 1.95 -4.26605061184e-11 1.54784595931e-11
33 1.95 -4.14561994115e-12 1.46054761025e-12
34 1.95 -3.75386917099e-13 1.28579306302e-13
35 1.95 -3.17541384389e-14 1.05865845232e-14
36 1.95 -2.51517863731e-15 8.17048264897e-16
37 1.95 -1.86948271022e-16 5.92310838415e-17
38 1.95 -1.3065471589e-17 4.04109122174e-18
39 1.95 -8.60170214346e-19 2.59939599014e-19
40 1.95 -5.34377709476e-20 1.57905003356e-20
41 1.95 -3.13773148629e-21 9.07290012624e-22
42 1.95 -1.7439756488e-22 4.93806910553e-23
43 1.95 -9.18829647418e-24 2.54931700312e-24
44 1.95 -4.59488908096e-25 1.2499866166e-25
45 1.95 -2.18374560268e-26 5.82811803313e-27
46 1.95 -9.87475811191e-28 2.5869588523e-28
47 1.95 -4.25334081455e-29 1.09435504165e-29
48 1.95 -1.74689990701e-30 4.41672283835e-31
49 1.95 -6.83897113285e-32 1.76473919161e-32

0 2.0 0.341444049098 -0.119924461593
1 2.0 -0.159571703024 0.376998823218
2 2.0 -0.611518426559 0.774738353729
3 2.0 -0.924983055641 0.990307241619
4 2.0 -0.990602529061 0.937078527237
5 2.0 -0.821132680473 0.68113040166
6 2.0 -0.448118712824 0.220125587105
7 2.0 0.0623562954673 -0.27495917396
8 2.0 0.509469543944 -0.686957431332
9 2.0 0.875184673302 -0.98147987241
10 2.0 1.01990624572 -0.973729983841
11 2.0 0.849495817455 -0.716560778245
12 2.0 0.53302698784 -0.36083578797
13 2.0 0.109209796453 0.130701107028
14 2.0 -0.439612453565 0.673856385745
15 2.0 -0.889225208164 0.98522036472
16 2.0 -0.997146950714 0.932142328391
17 2.0 -0.793112757404 0.654821249992
18 2.0 -0.48644693076 0.363209576026
19 2.0 -0.240820607625 0.165098458164
20 2.0 -0.0991663427324 0.063101079719
21 2.0 -0.0347109822403 0.0206687183203
22 2.0 -0.0104998056873 0.0058884050161
23 2.0 -0.00278092304282 0.00147652848353
24 2.0 -0.000651797684653 0.000329065471509
25 2.0 -0.00013639442635 6.57160082662e-05
26 2.0 -2.56739700804e-05 1.18422678481e-05
27 2.0 -4.37516571171e-06 1.93725483146e-06
28 2.0 -6.78778049435e-07 2.89207134233e-07
29 2.0 -9.63437909999e-08 3.95834853124e-08
30 2.0 -1.25652210263e-08 4.98759561555e-09
31 2.0 -1.51165428154e-09 5.80688685023e-10
32 2.0 -1.68339440821e-10 6.2678015175e-11
33 2.0 -1.74076637094e-11 6.29095696277e-12
34 2.0 -1.67633951133e-12 5.88764131338e-13
35 2.0 -1.50726036911e-13 5.15088220072e-14
36 2.0 -1.26842070289e-14 4.2222274118e-15
37 2.0 -1.00126382453e-15 3.24973237183e-16
38 2.0 -7.42903519575e-17 2.35318919616e-17
39 2.0 -5.19085342901e-18 1.60607301024e-18
40 2.0 -3.42163387576e-19 1.03493696686e-19
41 2.0 -2.13123249806e-20 6.30658586073e-21
42 2.0 -1.25631349716e-21 3.63959937955e-22
43 2.0 -7.01875761702e-23 1.99204154833e-23
44 2.0 -3.72138189616e-24 1.03537747213e-24
45 2.0 -1.87491597871e-25 5.11671241599e-26
46 2.0 -8.98695988852e-27 2.40702771385e-27
47 2.0 -4.10287019925e-28 1.07906264743e-28
48 2.0 -1.7859503526e-29 4.61493080703e-30
49 2.0 -7.40874536056e-31 1.95801304095e-31

0 2.05 0.563036298266 -0.363018414731
1 2.05 0.091123915189 0.138114167699
2 2.05 -0.400442265933 0.592831227795
3 2.05 -0.79429573742 0.917468183462
4 2.05 -0.992461170114 0.990544703212
5 2.05 -0.928801449022 0.836130192409
6 2.05 -0.661701846791 0.466117654054
7 2.05 -0.188915116341 -0.0396458076541
8 2.05 0.29588760035 -0.488726452107
9 2.05 0.709507989259 -0.866432939844
10 2.05 0.991630506237 -1.01856158673
11 2.05 0.96032451943 -0.858580399014
12 2.05 0.700752434006 -0.553082336987
13 2.05 0.341136859221 -0.132214919758
14 2.05 -0.163682154408 0.419591627288
15 2.05 -0.702407220796 0.876963651094
16 2.05 -0.989997217468 0.996628548332
17 2.05 -0.917279644569 0.802400081456
18 2.05 -0.636021382227 0.498812357731
19 2.05 -0.350102819877 0.250727968624
20 2.05 -0.158591183894 0.105012967747
21 2.05 -0.0606073647423 0.037448009131
22 2.05 -0.0199050225987 0.0115580000044
23 2.05 -0.00569946250079 0.00312774789135
24 2.05 -0.00143930816425 0.000749979928631
25 2.05 -0.000323631499324 0.000160744876418
26 2.05 -6.53116538313e-05 3.10248150259e-05
27 2.05 -1.1910490575e-05 5.42656926552e-06
28 2.05 -1.97434390118e-06 8.64934880515e-07
29 2.05 -2.99022226206e-07 1.26237606132e-07
30 2.05 -4.15664113929e-08 1.69436357178e-08
31 2.05 -5.32468275136e-09 2.09943484007e-09
32 2.05 -6.30854156946e-10 2.40975743944e-10
33 2.05 -6.9353135176e-11 2.57023887619e-11
34 2.05 -7.09563567673e-12 2.55466590948e-12
35 2.05 -6.77449930527e-13 2.37235726798e-13
36 2.05 -6.05058904901e-14 2.06321067648e-14
37 2.05 -5.06687428734e-15 1.6841287512e-15
38 2.05 -3.98672194437e-16 1.2928675614e-16
39 2.05 -2.95303762673e-17 9.35178997202e-18
40 2.05 -2.06292298457e-18 6.38491755742e-19
41 2.05 -1.36140720836e-19 4.12137767349e-20
42 2.05 -8.50091568054e-21 2.51893373491e-21
43 2.05 -5.02983769516e-22 1.45981301032e-22
44 2.05 -2.82391242769e-23 8.03276344967e-24
45 2.05 -1.5063290725e-24 4.20210218532e-25
46 2.05 -7.64344956737e-26 2.09226761042e-26
47 2.05 -3.69368038517e-27 9.92665929125e-28
48 2.05 -1.70176733932e-28 4.49277203229e-29
49 2.05 -7.47014103073e-30 2.0214848795e-30

0 2.1 0.749317720623 -0.582229716933
1 2.1 0.336882054392 -0.112085338609
2 2.1 -0.165034821691 0.378224700776
3 2.1 -0.614848365049 0.782454946411
4 2.1 -0.929476517621 0.987085479577
5 2.1 -0.98532237262 0.93756900178
6 2.1 -0.824823283137 0.678723323435
7 2.1 -0.436643827824 0.208970609643
8 2.1 0.0646225220965 -0.271972560061
9 2.1 0.510367250948 -0.695329144221
10 2.1 0.886311836157 -0.986611390311
11 2.1 1.01430225531 -0.963555250866
12 2.1 0.84261907553 -0.716264776313
13 2.1 0.537534489801 -0.363583156613
14 2.1 0.104627577246 0.141630912596
15 2.1 -0.453675610213 0.685602657292
16 2.1 -0.894065039824 0.983540341972
17 2.1 -0.989573719865 0.922445684228
18 2.1 -0.783912334473 0.647705364015
19 2.1 -0.482489123814 0.361594822982
20 2.1 -0.241220319358 0.166399892271
21 2.1 -0.100850305431 0.0647064986927
22 2.1 -0.0360051370787 0.021656355396
23 2.1 -0.01115307832 0.0063278552246
24 2.1 -0.00303558923745 0.00163278074966
25 2.1 -0.000733441896951 0.000375564737728
26 2.1 -0.000158661238557 7.76167192193e-05
27 2.1 -3.09526886288e-05 1.45098272957e-05
28 2.1 -5.47956669791e-06 2.46792303542e-06
29 2.1 -8.85035597074e-07 3.83858334656e-07
30 2.1 -1.31039983343e-07 5.48439110045e-08
31 2.1 -1.78609093019e-08 7.22665669858e-09
32 2.1 -2.24953783651e-09 8.81356845775e-10
33 2.1 -2.62689269954e-10 9.98097909544e-11
34 2.1 -2.85285890373e-11 1.05262362399e-11
35 2.1 -2.88946100096e-12 1.03659980704e-12
36 2.1 -2.7362621761e-13 9.55540601124e-14
37 2.1 -2.42838741072e-14 8.2634961138e-15
38 2.1 -2.02410510497e-15 6.71825786643e-16
39 2.1 -1.58769842112e-16 5.14472999228e-17
40 2.1 -1.17415472398e-17 3.71755315945e-18
41 2.1 -8.20071365967e-19 2.53900170847e-19
42 2.1 -5.41805587249e-20 1.64155257076e-20
43 2.1 -3.39119029695e-21 1.00615361687e-21
44 2.1 -2.01366934072e-22 5.85442334838e-23
45 2.1 -1.13586002502e-23 3.23795942554e-24
46 2.1 -6.09398883062e-25 1.70431872729e-25
47 2.1 -3.1133451201e-26 8.54707351238e-27
48 2.1 -1.51628330432e-27 4.08860310733e-28
49 2.1 -7.03396907123e-29 1.94854603837e-29

0 2.15 0.889357892169 -0.764207253007
1 2.15 0.560492630833 -0.357129199892
2 2.15 0.08311296046 0.142065219456
3 2.15 -0.401412642018 0.59783573575
4 2.15 -0.802611694765 0.920579887066
5 2.15 -0.98750203186 0.986457148855
6 2.15 -0.93164554233 0.839588610189
7 2.15 -0.656366170353 0.454150971509
8 2.15 -0.179769561532 -0.0407946729635
9 2.15 0.29297820366 -0.490684605078
10 2.15 0.719629894558 -0.877416783269
11 2.15 0.994435218576 -1.01261690642
12 2.15 0.950350522653 -0.852287632936
13 2.15 0.701963787119 -0.557611853497
14 2.15 0.342775224783 -0.127483180555
15 2.15 -0.175547188437 0.433583205672
16 2.15 -0.713253409192 0.881975928168
17 2.15 -0.987380187951 0.98936585486
18 2.15 -0.907620435395 0.79326134717
19 2.15 -0.629342178024 0.494694250429
20 2.15 -0.348743809277 0.250974256604
21 2.15 -0.159922500181 0.106644385103
22 2.15 -0.0621641127325 0.0387538037053
23 2.15 -0.0208518370507 0.0122357380957
24 2.15 -0.00611991332854 0.00339870812906
25 2.15 -0.00158920750269 0.000839033593642
26 2.15 -0.000368498170626 0.000185650742838
27 2.15 -7.68877317854e-05 3.70827970534e-05
28 2.15 -1.45312564136e-05 6.72783268403e-06
29 2.15 -2.50175788676e-06 1.11461577559e-06
30 2.15 -3.94316823089e-07 1.69418708156e-07
31 2.15 -5.71495076686e-08 2.37241867889e-08
32 2.15 -7.6462226582e-09 3.07206342252e-09
33 2.15 -9.47705684284e-10 3.69088754662e-10
34 2.15 -1.09161244955e-10 4.12674990781e-11
35 2.15 -1.17187490042e-11 4.30584662829e-12
36 2.15 -1.17557820534e-12 4.20315828904e-13
37 2.15 -1.1046474923e-13 3.84736927661e-14
38 2.15 -9.74448191431e-15 3.30939368186e-15
39 2.15 -8.08619192328e-16 2.68031241503e-16
40 2.15 -6.32414437199e-17 2.04771284744e-17
41 2.15 -4.66977590477e-18 1.4782177574e-18
42 2.15 -3.26091072429e-19 1.00991093695e-19
43 2.15 -2.15672942599e-20 6.53955223632e-21
44 2.15 -1.35297360887e-21 4.01918365529e-22
45 2.15 -8.06129104123e-23 2.34758090579e-23
46 2.15 -4.56763443064e-24 1.30476034243e-24
47 2.15 -2.46415235401e-25 6.90832142425e-26
48 2.15 -1.2671272491e-26 3.48870476879e-27
49 2.15 -6.20446311404e-28 1.75909171219e-28

0 2.2 0.974746946864 -0.898814915342
1 2.2 0.747321482979 -0.579327839826
2 2.2 0.329227212329 -0.104726199985
3 2.2 -0.166941197801 0.379798510312
4 2.2 -0.622204997383 0.790682138461
5 2.2 -0.929724277527 0.981825148232
6 2.2 -0.983604263379 0.941573760014
7 2.2 -0.82667578576 0.672080722542
8 2.2 -0.424329244334 0.200981079676
9 2.2 0.0637555555218 -0.269420818657
10 2.2 0.51469170996 -0.706052232512
11 2.2 0.896231418337 -0.98880723793
12 2.2 1.00690733445 -0.953931012035
13 2.2 0.83799913045 -0.717807721194
14 2.2 0.542066793205 -0.365041355788
15 2.2 0.0984412114086 0.153471629721
16 2.2 -0.467500358842 0.696477712049
17 2.2 -0.897934403014 0.981226361262
18 2.2 -0.98190520582 0.912987882678
19 2.2 -0.775109937555 0.640945613311
20 2.2 -0.478739386276 0.360059042145
21 2.2 -0.241590139874 0.167630403422
22 2.2 -0.102457326929 0.0662504678902
23 2.2 -0.0372626706598 0.0226251021049
24 2.2 -0.0118019463344 0.00676917852982
25 2.2 -0.00329509868119 0.00179399691723
26 2.2 -0.000819073467668 0.00042500603514
27 2.2 -0.000182768115275 9.06922751045e-05
28 2.2 -3.6866995728e-05 1.7545877775e-05
29 2.2 -6.76309769358e-06 3.09495903247e-06
30 2.2 -1.13421779262e-06 5.00205444059e-07
31 2.2 -1.74698144112e-07 7.43950798261e-08
32 2.2 -2.48138379757e-08 1.02217196257e-08
33 2.2 -3.26210846726e-09 1.30195500839e-09
34 2.2 -3.98224849259e-10 1.54213267595e-10
35 2.2 -4.52767988314e-11 1.70348051226e-11
36 2.2 -4.8074691624e-12 1.75942132147e-12
37 2.2 -4.77888287516e-13 1.70315108144e-13
38 2.2 -4.45752075761e-14 1.54859574165e-14
39 2.2 -3.90956549243e-15 1.32526507796e-15
40 2.2 -3.23053681041e-16 1.06945148597e-16
41 2.2 -2.51950032856e-17 8.15210012163e-18
42 2.2 -1.8577019959e-18 5.87940068299e-19
43 2.2 -1.29699837291e-19 4.01800605253e-20
44 2.2 -8.58698446321e-21 2.60566864714e-21
45 2.2 -5.39853971909e-22 1.60560280455e-22
46 2.2 -3.22705861799e-23 9.41265645395e-24
47 2.2 -1.836369626e-24 5.25599537677e-25
48 2.2 -9.95936108078e-26 2.79898445444e-26
49 2.2 -5.14142125535e-27 1.49160761603e-27

0 2.25 0.999878218189 -0.978653792433
1 2.25 0.886786668117 -0.763143953638
2 2.25 0.555856107177 -0.34873793232
3 2.25 0.0776967268082 0.14304945529
4 2.25 -0.404872388051 0.606510455816
5 2.25 -0.809267379458 0.919418167439
6 2.25 -0.982490906188 0.986380658571
7 2.25 -0.936584901317 0.840465082457
8 2.25 -0.647276547097 0.442105917554
9 2.25 -0.17431193128 -0.0392896413025
10 2.25 0.29157988553 -0.496010059855
11 2.25 0.731261745184 -0.886968382491
12 2.25 0.994363987751 -1.00511101096
13 2.25 0.941431533481 -0.848189091027
14 2.25 0.704664146984 -0.562101697861
15 2.25 0.342996641052 -0.121214380176
16 2.25 -0.188102706747 0.447345722186
17 2.25 -0.723194193585 0.886050788747
18 2.25 -0.984223236384 0.98199424422
19 2.25 -0.898226789935 0.784502719541
20 2.25 -0.62299394157 0.49078671079
21 2.25 -0.347447723799 0.25119849244
22 2.25 -0.161183363335 0.108201292906
23 2.25 -0.0636633695479 0.0400218439366
24 2.25 -0.0217815381127 0.0129078543174
25 2.25 -0.00654239784854 0.00367409294784
26 2.25 -0.00174385830894 0.000932079305491
27 2.25 -0.000416164262955 0.000212477222925
28 2.25 -8.95852896201e-05 4.38263784149e-05
29 2.25 -1.75062626886e-05 8.22824047341e-06
30 2.25 -3.12269468121e-06 1.41343368764e-06
31 2.25 -5.10905817807e-07 2.2316099871e-07
32 2.25 -7.6998019282e-08 3.25154463185e-08
33 2.25 -1.0729906593e-08 4.38791314635e-09
34 2.25 -1.38730228008e-09 5.50218144643e-10
35 2.25 -1.6693319165e-10 6.42981886981e-11
36 2.25 -1.87467357795e-11 7.02123169792e-12
37 2.25 -1.96983095975e-12 7.18196256666e-13
38 2.25 -1.94119606488e-13 6.89709390037e-14
39 2.25 -1.79797251447e-14 6.23137804825e-15
40 2.25 -1.56832034021e-15 5.30678548467e-16
41 2.25 -1.29070307114e-16 4.26759449498e-17
42 2.25 -1.00392958951e-17 3.2460875272e-18
43 2.25 -7.39197718765e-19 2.33903168593e-19
44 2.25 -5.15998221675e-20 1.59897212612e-20
45 2.25 -3.41959622476e-21 1.03840215615e-21
46 2.25 -2.15432965668e-22 6.41454163927e-23
47 2.25 -1.29180825887e-23 3.77367294476e-24
48 2.25 -7.38136400462e-25 2.11695994873e-25
49 2.25 -4.01318270678e-26 1.19115376106e-26

0 2.3 0.962601410811 -0.998673125678
1 2.3 0.971981688558 -0.897632730564
2 2.3 0.746033056198 -0.573329735336
3 2.3 0.320940144384 -0.100861165526
4 2.3 -0.167656851328 0.384836631051
5 2.3 -0.631827678923 0.796156696086
6 2.3 -0.926424736455 0.977621589968
7 2.3 -0.986060968001 0.946764263836
8 2.3 -0.824952588137 0.662172395172
9 2.3 -0.413310647426 0.196685430439
10 2.3 0.0612748460654 -0.268718461104
11 2.3 0.52220585174 -0.717934786402
12 2.3 0.90414920697 -0.988256470683
13 2.3 0.998549804952 -0.945440324699
14 2.3 0.835531087439 -0.720724252177
15 2.3 0.5462296838 -0.365118445592
16 2.3 0.0908523049106 0.165971093716
17 2.3 -0.480953667023 0.706484413372
18 2.3 -0.900930793299 0.978378462593
19 2.3 -0.974192609696 0.903774069263
20 2.3 -0.766678387306 0.634510539013
21 2.3 -0.475176803566 0.358593460613
22 2.3 -0.241931923088 0.168795625218
23 2.3 -0.103993185089 0.0677370405166
24 2.3 -0.0384853405925 0.0235753563521
25 2.3 -0.012445967085 0.00721175449977
26 2.3 -0.00355892273871 0.00195981385887
27 2.3 -0.000908510833481 0.000477309949963
28 2.3 -0.000208704760263 0.000104955996876
29 2.3 -4.34376788627e-05 2.09688770988e-05
30 2.3 -8.23878890584e-06 3.82714757762e-06
31 2.3 -1.43128586928e-06 6.41183398339e-07
32 2.3 -2.28767706995e-07 9.90215528345e-08
33 2.3 -3.37745677441e-08 1.41498255337e-08
34 2.3 -4.62223067652e-09 1.87720753771e-09
35 2.3 -5.88257086397e-10 2.31919552574e-10
36 2.3 -6.98221332912e-11 2.67564741189e-11
37 2.3 -7.74950652102e-12 2.88991190561e-12
38 2.3 -8.06227162306e-13 2.92894437271e-13
39 2.3 -7.87963101416e-14 2.7914842781e-14
40 2.3 -7.2494905618e-15 2.50676228102e-15
41 2.3 -6.29048874587e-16 2.12490233658e-16
42 2.3 -5.15703517964e-17 1.70314251342e-17
43 2.3 -4.00097386157e-18 1.29281897902e-18
44 2.3 -2.94201793819e-19 9.30771050455e-20
45 2.3 -2.05333847818e-20 6.36457861141e-21
46 2.3 -1.36205499481e-21 4.13889675337e-22
47 2.3 -8.59797041749e-23 2.56283694569e-23
48 2.3 -5.17103458592e-24 1.51303355163e-24
49 2.3 -2.95794454182e-25 8.98056907945e-26

0 2.35 0.864898973963 -0.956630215972
1 2.35 0.998490411652 -0.976550972086
2 2.35 0.886913655386 -0.761175253953
3 2.35 0.548077718444 -0.341235524078
4 2.35 0.0759429344848 0.144241343627
5 2.35 -0.412388578028 0.616280104682
6 2.35 -0.812012105055 0.915501274606
7 2.35 -0.980144182979 0.99019484211
8 2.35 -0.941061690901 0.837546544477
9 2.35 -0.636033360308 0.431877167586
10 2.35 -0.172389385843 -0.0366638377861
11 2.35 0.292705545306 -0.504321995804
12 2.35 0.743224088514 -0.89442463824
13 2.35 0.991813641852 -0.996826907904
14 2.35 0.93399120507 -0.84615753759
15 2.35 0.70838638128 -0.566190766644
16 2.35 0.341778559731 -0.113600063932
17 2.35 -0.20111915668 0.460754204485
18 2.35 -0.732252588753 0.889278876546
19 2.35 -0.980616720026 0.974563620486
20 2.35 -0.889097962815 0.776099576972
21 2.35 -0.61694743796 0.487069248649
22 2.35 -0.346207560641 0.251401817452
23 2.35 -0.162379273774 0.109689218481
24 2.35 -0.0651087934834 0.0412539947898
25 2.35 -0.0226944266742 0.0135739958079
26 2.35 -0.00696632845217 0.00395338547587
27 2.35 -0.00190292504355 0.00102892391124
28 2.35 -0.000466557202283 0.00024120685855
29 2.35 -0.00010341711858 5.12747096208e-05
30 2.35 -2.08529144254e-05 9.94101623674e-06
31 2.35 -3.84548445164e-06 1.76666816014e-06
32 2.35 -6.5159837312e-07 2.89065320725e-07
33 2.35 -1.01871485103e-07 4.3717798193e-08
34 2.35 -1.47493522466e-08 6.13290997537e-09
35 2.35 -1.9841806891e-09 8.00560499608e-10
36 2.35 -2.48759106195e-10 9.75180900461e-11
37 2.35 -2.91439892268e-11 1.11140657595e-11
38 2.35 -3.19868451932e-12 1.18794038001e-12
39 2.35 -3.29637877914e-13 1.19344792882e-13
40 2.35 -3.19638262969e-14 1.1292209704e-14
41 2.35 -2.92199883468e-15 1.00817352293e-15
42 2.35 -2.52280349278e-16 8.5080260511e-17
43 2.35 -2.06061493914e-17 6.79773082381e-18
44 2.35 -1.59477473075e-18 5.14989863871e-19
45 2.35 -1.17118630292e-19 3.704665104e-20
46 2.35 -8.17282250159e-21 2.53391943794e-21
47 2.35 -5.42621287905e-22 1.64996220852e-22
48 2.35 -3.43180312803e-23 1.02419469774e-23
49 2.35 -2.06338252233e-24 6.40712003951e-25

0 2.4 0.713045730875 -0.854176753909
1 2.4 0.963935023112 -0.996764167366
2 2.4 0.971356809841 -0.898412454133
3 2.4 0.742006901284 -0.564936028557
4 2.4 0.31543550003 -0.100104113952
5 2.4 -0.170591907919 0.39372890385
6 2.4 -0.640546153625 0.797493091737
7 2.4 -0.922026003339 0.976686374209
8 2.4 -0.991501971086 0.950724429902
9 2.4 -0.819348747269 0.650735720761
10 2.4 -0.405002647777 0.195675433778
11 2.4 0.0587241760761 -0.270670272534
12 2.4 0.532227806133 -0.729873041136
13 2.4 0.909672145802 -0.985387805483
14 2.4 0.989960532411 -0.938448955549
15 2.4 0.834990195562 -0.724573221707
16 2.4 0.549734236161 -0.36379974087
17 2.4 0.0820657212625 0.178914033666
18 2.4 -0.49394126804 0.715643014249
19 2.4 -0.903145087339 0.975082334821
20 2.4 -0.966476129903 0.894805265154
21 2.4 -0.758592563371 0.62837243443
22 2.4 -0.471783358137 0.357190633628
23 2.4 -0.242247393284 0.169900549685
24 2.4 -0.105463016882 0.0691698658683
25 2.4 -0.0396747820369 0.0245075352996
26 2.4 -0.0130847799594 0.0076550389837
